Key;region_name;Station;lon;lat;Date;STN_TIME;Twilight;Net_Type;Mesh_Size(um);Net_Mouth_Dia(m);DEPTH_STRT;DEPTH_END;Bottom Depth(m);Volume Filtered(m3);CTD;NOTES;Pi;NumberOfSpecies;SumOfDiversity;ANNE:POLY: >> POLY larvae s1;ANNE:POLY: >> POLY s1;ANNE:POLY: >> POLY s2;ANNE:POLY: >> POLY s3;ARCR:: >> CIRRI s1;ARCR:: >> CRUST larvae s1;ARCR:AMPH:GAMM >> GAMM s1;ARCR:AMPH:GAMM >> GAMM s2;ARCR:AMPH:GAMM >> GAMM s3;ARCR:AMPH:HYPE >> HYPER s1;ARCR:AMPH:HYPE >> HYPER s2;ARCR:AMPH:HYPE >> HYPER s3;ARCR:CLAD: >> CLADO s1;ARCR:COPE: >> COPE other <2mm;ARCR:COPE: >> COPE other >2mm;ARCR:COPE: >> COPEN s1;ARCR:COPE:CALA >> CALA <1mm;ARCR:COPE:CALA >> CALA <3mm≥1mm;ARCR:COPE:CALA >> CALA <5mm≥3mm;ARCR:COPE:CALA >> CALA >5mm;ARCR:DECA:MYSI >> MYSID s1;ARCR:DECA:MYSI >> MYSID s2;ARCR:DECA:MYSI >> MYSID s3;ARCR:DECA:NANT >> CARID s1;ARCR:DECA:NANT >> CARID s2;ARCR:DECA:NANT >> CARID s3;ARCR:DECA:REPA >> DECA s1;ARCR:DECA:REPA >> DECA s2;ARCR:DECA:REPA >> DECA s3;ARCR:EUPH: >> EUPH eggs;ARCR:EUPH: >> EUPH s1;ARCR:EUPH: >> EUPH s2;ARCR:EUPH: >> EUPH s3;ARCR:ISOP: >> ISOPOD s1;ARCR:ISOP: >> ISOPOD s2;ARCR:ISOP: >> ISOPOD s3;ARCR:OSTR: >> OSTRA <3mm;ARCR:OSTR: >> OSTRA >3mm;CHAE:: >> CHAET s1;CHAE:: >> CHAET s2;CHAE:: >> CHAET s3;CHRO:: >> PROTO s1;CHRO:: >> PROTO s2;CNID:ANTH: >> ANTH s1;CNID:ANTH: >> ANTH s2;CNID:HYDR: >> MEDUS s1;CNID:HYDR: >> MEDUS s2;CNID:HYDR: >> MEDUS s3;CNID:HYDR:SIPH >> CALYC s1;CNID:HYDR:SIPH >> CALYC s2;CNID:HYDR:SIPH >> CALYC s3;CNID:HYDR:SIPH >> PHYS float >5mm;CNID:HYDR:SIPH >> PHYS s1;CNID:HYDR:SIPH >> PHYS s2;CNID:HYDR:SIPH >> PHYS s3;CNID:SCYF: >> SCYPH s1;CNID:SCYF: >> SCYPH s2;CNID:SCYF: >> SCYPH s3;CTEN:: >> CTENO s1;CTEN:: >> CTENO s2;CTEN:: >> CTENO s3;ECHI:: >> ECHIN s1;ECTO:: >> BRYOC s1;MOCE:OCTO: >> CEPH s1;MOCE:OCTO: >> CEPH s2;MOCE:OCTO: >> CEPH s3;MOGA:HETE: >> HETERO s1;MOGA:HETE: >> HETERO s2;MOGA:HETE: >> HETERO s3;MOGA:PTER: >> CLIO s1;MOGA:PTER: >> CLIO s2;MOGA:PTER: >> CLIO s3;MOGA:PTER: >> GYMNO s1;MOGA:PTER: >> GYMNO s2;MOGA:PTER: >> GYMNO s3;MOGA:PTER: >> LIM-- s0;MOGA:PTER: >> LIM-- s1;MOGA:PTER: >> LIM-- s2;MOGA:PTER: >> LIM-- s3;MOLL:: >> MOLL s1;UROC:LARV: >> LARVAC s1;UROC:LARV: >> LARVAC s2;UROC:LARV: >> LARVAC s3;UROC:THAL: >> DOLIO s1;UROC:THAL: >> DOLIO s2;UROC:THAL: >> DOLIO s3;UROC:THAL: >> SALP s1;UROC:THAL: >> SALP s2;UROC:THAL: >> SALP s3;VERT:PISC: >> PISCES egg s1;VERT:PISC: >> PISCES s1;VERT:PISC: >> PISCES s2;VERT:PISC: >> PISCES s3;XXXX >> Remainder
IOS2015061010701;Haida Basin;MT12;-130.768;51.596;19 10 2015;0228;Night;Bongo VNH;236;0,56;192;0;1257;73.41;106;"High wire angle at start. Changed wire angle so start depth matches RBR; was recorded as 10. 18 MUNQU in frozen sample. ";35;49;2,546;0;0;0;0;0;0;0;0,17981;0;0;0;0,23839;0;0,05624;0;0;0,60702;2,38779;0,47515;0,0741;0;0;0;0;0;2,19998;0,01635;0,51328;0;0,00196;0;0,24215;10,29832;0;0;0;0,2877;0;0;0,30316;3,66162;0,07376;0;0;0;0,10898;0,10353;0,64024;0;0;0,21251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,05858;0;0;0;0;0;0;0;0;0;0;0;0;0,42556;0;0,00436;0;0;0;0;0;0;0;0;0;0;0,01148;0;0,03487
IOS2016001002901;Northern Vancouver Island Offshore;P08;-128.667;48.816;10 2 2016;2018;Night;Bongo VNH;236;0,56;250;0;2525;66.70;28; ;35;71;2,821;0;0,02063;0,08335;0,61169;0;0;0;0;0;0;0,03643;0,10495;0;0,0357;0;0;0,87194;3,24102;0,23559;0,04858;0;0;0;0;0;0;0;0;0;0;0;0,07895;1,04282;0,00864;0;0;0,32623;0;0;0,33367;2,17632;0,04701;0;0;0;0;0,11394;0,09655;0;0;0;0;0,57571;0,02693;0;0;0;0,02399;0;0;0;0;0;0;0,04198;0;0;0;0;0;0;0,2099;0;0;0;0,08156;0;0;0,23418;0;0,2015;0,80312;0,51214;0;0;0;0;0;0;0;0;0;0;0
IOS2016001004601;Alaska Basin East;P16;-134.665;49.283;12 2 2016;1858;Daylight;Bongo VNH;236;0,56;249;0;3611;83.94;45;switched bongos. Dower took 5 krill from each bucket ;35;81;3,089;0;0,04308;0,05968;0,19061;0;0;0;0;0;0;0,22397;0,05123;0;0,0682;0;0;0,62244;3,36563;1,77608;0,80009;0;0;0;0,07624;0;0;0;0;0;0,01086;0,01525;0,04773;1,03812;0,00686;0;0;0,32022;0;0;0,32023;1,97474;0,45633;0;0;0;0;0,09054;0,75054;0;0,02812;0;0;0;0;0;0;0;0;0;0;0;0;0;0,01215;0;0;0,41935;0;0;0;0,05242;0,16679;0,19061;0,16679;0;0,93972;0,18299;0,12159;0,37217;0;0,03431;0,03088;0;0;0,00381;0;0;0;0,10722;0;0,01549;0,17393;0,19061;0
IOS2016001007001;Alaska Basin East;P26;-145.001;49.997;16 2 2016;1012;Daylight;Bongo VNH;236;0,56;250;0;4213;52.34;69;Flowmeter reading may be incorrect. Value entered was 121.278 m³. RBR not on net. Dower took 18 neocr from formalin side. Also collected 40um mesh sample for Evgeny ;35;50;2,606;0;0;0;0,25984;0;0;0;0;0;0;0,16049;0,09362;0;0,17941;0;0;1,93755;5,17562;2,80932;2,82767;0;0;0;0;0;0;0;0;0;0,00673;0;0,04968;0,42988;0,69698;0;0;1,02713;0;0,0428;0,90539;5,69544;0,52334;0;0;0;0;1,08235;0;0;0,27711;0;0;0,73366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,30569;0;0;1,14329;0;0;0;0;0,10394;0;0;0;0,02446;0;0;0;0;0;0;0;0;0
IOS2016001008401;Alaska Basin East;P20;-138.667;49.550;18 2 2016;0000;Night;Bongo VNH;236;0,56;250;0;3890;49.10;82;Changed flow end, was recorded 79040. Not in log book. Need to update info from cruise log ;35;70;3,008;0;0,08407;0,21018;0;0;0;0;0;0;0;0,83422;0;0;0,01883;0;0,00026;1,34571;5,66124;7,07643;1,56741;0;0;0;0,13035;0,21181;0,60285;0;0;0;0,04628;0,02607;0,27503;2,18493;0;0;0;0,80815;0;0;0,93263;10,75357;1,03742;0;0;0;0,16293;1,60366;0,52464;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,02077;0;0;2,86762;0;0;0;0,7169;0;0;0;0;0,77556;0;0,71267;2,54501;0;0,27372;0,24635;0,44725;0;0,01303;0,05703;0;0,02648;0,09165;0;0,02648;0,05092;0;0
IOS2016047010801;Northern Vancouver Island Offshore;CS01;-129.693;50.583;31 5 2016;0309;Night;Bongo VNH;236;0,56;246;0;2095;58.29;107;Doliolids. Labels have wrong flow end, should be 98908 ;35;74;1,416;0,04392;0;0,0549;1,63322;0,08921;0;0;0;0;0;0,48859;0,6725;0;0,00933;0;0;0,04048;0,34294;0,47582;1,27501;0;0;0;0;0;7,12479;9,24042;1,04306;2,22337;0,00082;0;1,25167;8,17622;0;0;0;0,13176;0;0,00823;0,19709;1,37931;0,06615;0;0;0;0;1,59891;2,31532;0;0;3,56836;0;0,32939;0;0;0;0,01372;0;0;0,17238;0,48036;0;0;0;0;2,14102;0;0;0;0;0;0;0;1,44107;1,04306;0,72328;0;0;8,57506;0;0,02744;0;0;0,93326;7,15869;7,68571;0;0;0,85092;0;0;6,01132;10,47178;0
IOS2016047011701;Northern Vancouver Island Offshore;NEWODAS;-129.980;50.939;31 5 2016;1649;Daylight;Bongo VNH;236;0,56;250;0;2097;87.47;116;Velella on surface ;35;78;3,135;0,22975;0,01573;0;0,34297;0,24145;0;0;0;0;0,0867;0,00965;0,09352;0;0,06027;0;0,00015;0,51948;1,85957;1,15522;1,90603;0;0;0;0;0,0072;0,06725;0,25609;0,03293;0;0,00275;0,05853;0,05945;0,1695;0;0;0;0,20486;0;0;0,32834;3,75352;0,02744;0;0;0;0;0,69509;4,26496;0;0;0,17835;0,64937;0,90473;0;0;0;0;0;0;0,22975;1,13264;0,11677;0;0,00389;0;0,17835;0;0;0;0;0;0;0,36584;1,28044;0;0,21767;0;0;0,17858;0;0;0,03951;0;0,6951;0,34389;0,2881;0;0;0;0;0,05305;0,03601;0,9569;0
IOS2016047013801;Haida Basin;SS00;-130.834;51.001;1 6 2016;1904;Daylight;Bongo VNH;236;0,56;248;0;2626;68.72;137;Neocalanus ;35;42;1,558;0;0;0;0;0,20489;0;0;0;0;0,44144;1,0943;1,14086;0;0,0312;0;0;0,16551;0,50942;138,43773;15,34342;0;0;0;0;0;0,03769;0,04075;0;0;0;0;0,35702;2,28778;0;0;0;0,27939;0;0,05215;0,52153;9,76717;0,55413;0;0;0;0;0,88475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,11059;4,90803;0;0,67893;14,54715;0;0;0;0;0;0;0;0;0;0;0;0;0;0,10797;0
IOS2016006002401;Northern Vancouver Island Offshore;P08;-128.667;48.817;7 6 2016;2255;Daylight;Bongo VNH;236;0,56;250;0;2516;75.20;23; ;35;92;2,106;0,00936;0;0,24894;0;0,09574;0;0;0,70213;0;0;1,14162;0,26529;0;0,10218;0;0;0,37166;0,89412;2,88361;4,52766;0;0;0;0;0,01729;1,55771;0;0,0766;0;0,00255;0;0,46068;14,74151;0;0;0;0,41863;0,00532;0;0,09532;4,40426;0,04255;0;0;0;0,33617;0,68086;0,68511;0;0;0,35107;0;0,03106;0;0;0,00186;0,00133;0;0;0;0;0;0;0,00452;0;0;0;0;0;0;0,11702;0,37234;0;0,74468;0;0,07234;0,1617;0;6,64681;0;0,03404;0;0;1,88936;3,60851;3,0851;0;0;0;0;0,0766;1,00531;0;0,01277
IOS2016006003901;Northern Vancouver Island Offshore;P12;-130.669;48.970;9 6 2016;0047;Night;Bongo VNH;236;0,56;250;0;3236;63.07;38; ;35;82;3,201;0;0,00888;0,12938;0;0;0;0;0;0;0,12025;43,05036;0,53115;0;0,08218;0;0,0003;0,08917;1,72427;2,5201;1,16695;0;0;0;0,07611;0;1,91597;0;0;0;0,00418;0,02029;0,21411;3,45343;0,0964;0;0;0,36023;0;0;0,02232;2,35928;0,13557;0;0;0;0;0,241;0;0;0,07484;0;0;0,60885;0;0;0;0;0;0;0;0;0;0,00033;0,01078;0;0,1538;0;0;0;0;0,13953;0,44396;0;0,44395;0;0,02156;0;0;2,72427;0;1,00459;0;0;0,08625;0;0;0;0,15221;0,14904;0;0;0,18487;0;0
IOS2016006005101;Alaska Basin East;P16;-134.666;49.283;10 6 2016;0000;Night;Bongo VNH;236;0,56;250;0;3635;59.95;50;no time recorded, used RBR ;35;72;2,588;0;0,04163;0;0,45371;0;0;0;0,44037;0;0,50602;5,98641;0;0;0,27031;0;0;0,99185;3,80993;3,49243;4,20533;0;0;0;0,10676;0;0;0;0;0;0;0;0,55827;5,7584;0;0;0;0,36297;0,00334;0;0,63413;3,74312;0,13035;0;0;0;0;0,25354;0;0;0,07873;0;0;0,64053;0;0;0;0;0;0;0;0;0;0;0;0;0,3236;0;0;0;0;0,22018;0;0;0,46706;0;0,31759;0;0;1,0422;0;0,18682;0,05765;0;0;0,02135;0,13344;0;0;0;0,00117;0,02168;1,94829;0,53044;0
IOS2016006006301;Alaska Basin East;P20;-138.667;49.566;11 6 2016;0646;Daylight;Bongo VNH;236;0,56;250;0;3966;59.26;64;7 juv krill taken from red side for Theresa. Rhizosolenia ;35;74;2,566;0;0,04644;0,054;0,45899;0;0;0;0;0;0,25596;2,08381;0,27168;0;0,4306;0;0;0,47736;3,80456;6,71077;13,37158;0;0;0,0945;0;0;0,41613;0;0;0;0,0162;0;0,56476;1,51549;0,41039;0;0;0,97199;0;0;1,10213;6,83766;0,83699;0;0;0;0;0,79261;0,86939;0;0,17786;0,1755;0;1,29598;0;0;0;0;0;0;0;0;0;0;0;0;0,26325;0;0;0;0;0,1485;0;0;0,17718;0;0,1836;0;0,12302;3,16301;0;1,37158;0,20412;0;0,324;0;0,0675;0;0;0,02531;0;0,05231;2,02414;0,0945;0
IOS2016006009101;Alaska Basin East;P26;-145.003;50.000;14 6 2016;1257;Daylight;Bongo VNH;236;0,56;250;0;4253;69.10;93; ;35;51;2,747;0;0,01991;0,13994;0,03994;0,00651;0;0;0;0;0;0,54414;0,02026;0;0,15128;0;0,00167;0,70299;2,48979;7,83765;10,92677;0;0,01881;0;0;0;0;0;0;0;0,01505;0;1,27444;1,1376;0;0;0;0,13893;0,12446;0,00648;0,86413;7,57743;0;0;0;0;0;1,09986;0;0;0,20492;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,06368;0,40521;0,23155;0,40521;0;1,41708;0;0;0;0;0,1343;0,17505;0;0;0,0741;0;0;0;0;0;0,03763;0,21129;0;0
IOS2016026000101;Southern Vancouver Island Offshore;SALTYDAW;-129.077;47.981;6 8 2016;1400;Daylight;Bongo VNH;236;0,56;248;0;2130;79.98;; ;35;66;2,101;0;0;0,01;0,04251;0,00563;0;0;0;0;0;0,00858;0;0,0005;0,01348;0;0;0,19814;0,15164;0,14415;0,66141;0;0;0;0;0;3,7922;0;0;0;0,00435;0;0,00788;1,18602;0,0018;0;0;0,10403;0;0,0112;0,15158;2,4006;0,14242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5859;0,12665;0,36409;0;0;0,002;0;0;0;0,00638;0;0,001;0;0;1,74544;0
IOS2016026000301;Southern Vancouver Island Offshore;SASQUATC;-129.068;47.996;6 8 2016;1751;Daylight;Bongo VNH;236;0,56;250;0;2150;67.02;;sponge spicules in sample ;35;68;3,188;0;0,00513;0,03581;0;0,07759;0;0;0;0;0;0,01024;0,00433;0;0,023;0;0;0,31497;0,21521;0,26748;1,28902;0;0;0;0;0;1,49925;0;0;0;0,00179;0;0;0;0;0;0;0,1128;0;0,00501;0,34485;4,01821;0,17789;0;0;0;0;0,0194;0;0;0;0;0;0,14324;0;0;0;0;0;0;0;0;0;0;0,02029;0;0;8,27216;0;0;0;0;0;0;0;0;0;0;0;0;0,03414;0,21247;0;0;0;0;0;0;0;0;0,0006;0;0;2,08296;0,00477
IOS2016026000501;Southern Vancouver Island Offshore;HIGHRISE;-129.088;47.965;7 8 2016;0720;Daylight;Bongo VNH;236;0,56;250;0;2160;77.45;;sponge spicules in sample ;35;66;1,87;0;0,00362;0,01033;0;0,01162;0;0;0;0;0,02448;0,01885;0,20788;0;0,00529;0;0;0,16077;0,15444;0,16029;0,26391;0;0;0;0;0;0,04777;0;0;0;0,00485;0;0;0;0;0;0;0,07076;0;0,00723;0,21981;1,84971;0,06361;0,02231;0;0;0;0;0;0;0;0,26856;0;0,2479;0;0;0;0;0;0;0;0;0;0;0,00439;0;0;14,08909;0;0;0;0;0;0;0;0;0;0;0;1,41175;0,12193;0,00103;0;0;0;0;0;0,02324;0;0;0,00052;0;0,18851;0;0
PBS2016020001101;Northern Vancouver Island Offshore;LBP7;-128.189;49.873;10 8 2016;1400;Daylight;Bongo VNH;253;0,58;241;0;2170;52.34;10;Flowmeter reading incorrect. Flowmeter jammed, no change in reading ;35;60;3,13;0,0269;0;0,02598;0;0,2201;0;0;0;0;0;0,41498;0;0;0,07056;0;0,00073;1,10085;7,94675;0,07688;2,21093;0;0;0;0;0;0;0;0;0;0,25678;0,53802;0,04968;0,44234;0;0;0;1,22278;0;0;0,26001;6,78563;0,45732;0;0;0;0,30569;0,43561;0;0,11494;0;0,22545;0;0;0;0;0;0;0;0;0;0;0;0,00318;0;0;0;0;0;0;0;0;0;0;0,26748;0;0;0;0;0;0;2,95912;0,01651;0;0;0,01223;0;0;0;0;0,00019;0;0,06018;0;0
IOS2016008003801;Northern Vancouver Island Offshore;P12;-130.666;48.975;20 8 2016;1347;Daylight;Bongo VNH;236;0,56;249;0;3023;69.83;37;Slime sampler, hit a jelly. Preserved snot, frozen OK, might have to use it for analysis. Lots of mucous in sample ;35;70;2,823;0,00458;0,00246;0,00487;0;0,01604;0;0;0;0;0;0,43363;0,51124;0;0,00591;0;0;0,19104;0,15778;0,05262;0,40227;0;0;0;0;0;0,05299;0,00458;0;0;0,00321;0;0,01862;0,22913;0;0;0;0,06302;0;0;0,04577;1,91973;0,19595;0;0;0;0;0;0;0;0;0;0;0,06874;0,00906;0;0;0;0;0;0,01799;0,05012;0,00096;0,00007;0,00974;0;0;0,31505;0;0;0;0;0;0;0;0;0,01948;0,04583;0;0;0;0,00057;0;0;0;0;0;0;0;0,17185;0,00029;0;0;0;0,00516
IOS2016008005201;Alaska Basin East;P16;-134.667;49.283;22 8 2016;0438;Night;Bongo VNH;236;0,56;246;0;3201;57.35;51;Problems reading flowmeter - start could be 88029, end could be 88784. Uvic remove 4 small krill fom frozen ;35;77;3,079;0;0;0,09486;0;0,00785;0;0;0;0;0,52896;1,93455;0;0;0,41994;0;0,00067;3,00552;7,68798;2,25791;1,35588;0;0;0;0;0;0,42999;0;0;0;0,06696;0;1,24485;4,0793;0;0;0;2,61134;0;0,10936;2,26427;12,96182;0,92334;0;0;0;0,27899;1,06016;0,36617;0,07142;0,32921;0,36269;0;0;0;0;0,00122;0,00174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,97646;0;0,18971;0;0;0;0,0029;0,47986;0;0;0;0;0;0;0;0,22668;0;0;0,25458;1,33043;0
IOS2016008006401;Alaska Basin East;P20;-138.667;49.566;23 8 2016;1144;Daylight;Bongo VNH;236;0,56;250;0;3965;56.11;65;Removed dead jelly ~ 30cm (Phacellophora) from non-flow side. Cyanea oral arms ;35;47;2,739;0;0;0;0;0;0;0;0;0;0,01925;0,74496;1,39013;0;0,12986;0;0;0,41436;1,92474;0;0,53359;0;0;0;0;0;0;0;0;0;0,00128;0;0;0,04619;0;0;0;0,23953;0;0;0,12027;3,39245;0,21004;0;0;0;0,00171;0,10159;0;0;0,03155;0;0;0;0;0;0;0;2,47728;0;0;0;0;0;0,00606;0;0;0;0;0;0;0;0;0;0;0;3,3691;1,73374;0;0;0;0,01426;0;0;0;0;0;0;0;0;0;0;0;0;0
IOS2016008008901;Alaska Basin East;P26;-144.999;50.000;26 8 2016;0408;Night;Bongo VNH;236;0,56;245;0;4251;53.09;88;Note: winch up at 0.7m/s, not 1 m/s ;35;63;3,169;0;0,00648;0,65097;0,1036;0;0;0;0;0;0,46427;0,02825;0,73837;0;0,00176;0;0;0,20433;0,81705;0,74785;1,1814;0;0;0;0;0;0,46449;0;0;0;0;0,02411;0,99845;5,88762;0;0;0;0,12055;0,05726;0,00211;0,18986;9,67414;0,02001;0;0;0;1,1505;0,70258;0,48521;0,07957;0,44453;0;0;0,13562;0;0;0;0;0;0;0;0,06593;0;0;0;0;0;0,16576;0;0;0,07534;45,0857;6,32888;0,82878;0,52741;0;0,51234;0;0;0;0,00157;0,00301;0;0;0;0;0;0;1,974;4,56583;0;0;0,57261;0;0
IOS2016008010501;Northern Vancouver Island Offshore;P08;-128.666;48.817;29 8 2016;1127;Daylight;Bongo VNH;236;0,56;250;0;2518;59.43;103; ;35;87;3,522;0,4663;0;0,00673;0,11442;0,02154;0;0;0;0;0;1,30893;0;0;0,10733;0;0;0,87711;1,45464;0,82943;1,50497;0;0;0;0;0;0;0;0;0;0,01158;0,25846;0,3828;0;0;0;0;0,33383;0;0,06461;1,66166;10,14707;0,23401;0;0;0;1,61535;2,04611;0;0,17015;0;1,27074;0;0,03931;0;0;0;0;0;3,31684;1,01444;0,96921;0,00997;0,0014;0,02288;0;0;7,69982;0;0,22884;0;0;0;0;0;0;0,64076;0,43413;0,78506;0;0,04092;1,37843;0;0;0,51691;0,04308;0;0,03029;0;0;0,00068;0;0,43581;0,09423;0,10769
IOS2016062015501;Haida Basin;SS0;-130.836;51.001;8 9 2016;1122;Daylight;Bongo VNH;236;0,56;249;0;2633;59.74;154;Fin whale, Dahl porpoises ;35;52;1,948;0;0;0;0;0,03013;0;0;0,05524;0,09541;0;0;0,08202;0;0,13782;0;0,00016;0,76336;1,36433;0,41246;0,68062;0;0;0;0;0;0,41279;0,04687;0;0;0,00241;0;0,04352;3,51946;0;0;0;0,04285;0;0;0,40355;2,78741;0,08089;0;0;0;0;0,05775;0,1078;0;0;0,78339;0;0;0;0;0;0;0;0;0,08035;0,12052;0,009;0,00139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00536;0,02169;0;0;0;0;0;0;0;0;0;0;0;0,06428
IOS2016062015801;Haida Basin;NL01;-130.853;51.371;8 9 2016;1556;Daylight;Bongo VNH;236;0,56;250;0;2205;62.31;157; ;35;34;1,411;0;0;0;0;0;0;0;0;0;0;0,10913;0,07864;0;0,30507;0;0,00031;0,91075;1,18824;0,10312;0,078;0;0;0;0;0;0;0,00353;0;0;0,00462;0;0,12518;0,27283;0,01849;0,00677;0;0;0;0;0,13567;1,03114;0;0;0;0;0;0;0;0;0;0,41727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00267;0,0719;0,00693;0;0;0;0;0;0;0;0;0;0;0;0,08217
IOS2017001003401;Alaska Basin East;P20;-138.667;49.567;9 2 2017;1718;Daylight;Bongo VNH;236;0,56;241;0;3966;90.85;33;Uvic took 6 small krill ;35;60;3,254;0;0;0;0,07485;0;0;0;0;0;0;0;0,02197;0;0,01619;0;0;0,14663;0,46283;0,4915;0,30424;0;0;0;0;0;0;0;0;0;0;0;0,01431;0,43263;0;0;0;0,08014;0;0,00247;0,12002;0,53275;0,2535;0;0;0;0;0,33462;0,21266;0;0;0;0;0,73968;0;0;0;0;0;0;0;0;0,00148;0;0;0;0;0;0;0;0,35223;0;0,1541;0,04403;0,07705;0;0,08233;0;0;0;0,00035;0,03962;0,01902;0;0;0,00176;0;0;0;0;0;0;0;0,83985;0
IOS2017001004501;Alaska Basin East;P26;-144.998;50.002;12 2 2017;0006;Night;Bongo VNH;236;0,56;250;0;4252;96.20;44;Uvic took 5 krill ;35;47;2,537;0;0;0,00353;0,03534;0;0;0;0;0;0;2,00416;0,00728;0;0,03285;0;0,00007;0,08534;0,38462;0,46585;0;0;0;0;0;0;0;0;0;0;0;0;0;0,50151;0;0;0;0,02828;0;0;0,04195;0,41632;0,01871;0;0;0;0;0,13461;0;0;0,00613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09148;2,32848;0;0;0;0;0;0;0;0,00022;0,00748;0;0;0;0;0;0;0;0,06445;0;0;0,02599;0;0
IOS2017001006501;Alaska Basin East;P16;-134.670;49.283;15 2 2017;1214;Daylight;Bongo VNH;236;0,56;250;0;3635;90.14;64;switched net. RBR 79108 did not record ;35;61;2,952;0;0,00311;0,00444;0,03772;0;0;0;0;0;0;0,17528;0;0;0,0244;0;0;0,1247;0,33434;0,10583;0,14733;0;0;0;0;0;0;0;0;0;0;0;0,02884;0,16641;0,03533;0;0;0,07988;0;0;0,23989;0,72554;0,03789;0;0;0;0;1,81274;0,35722;0;0;0;0;0,213;0;0;0;0;0;0;0;0;0;0,00012;0;0;0;0;0;0;0;0;0;0;0,03883;0,03994;0,05281;0,03373;0;0;0,00046;0;0;0;0;0;0;0;0;0,66008;0,00089;0;0;0;0
IOS2017001007801;Northern Vancouver Island Offshore;P12;-130.682;48.970;16 2 2017;2151;Night;Bongo VNH;236;0,56;249;0;3235;99.18;77;Uvic took 4 krill ;35;72;2,828;0;0,00347;0,01089;0;0,00907;0;0,01109;0;0;0,03823;0,09478;0,02611;0;0,02525;0;0;0,12523;1,05978;0,41703;0,20972;0;0;0;0;0;0,19258;0;0;0;0,00004;0;0,02162;0,54095;0,00145;0;0;0,10768;0;0;0,10864;1,7076;0,0121;0;0;0;0;0,11494;0,91187;0;0;0,10486;0;1,06473;0;0;0;0,00202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,14116;0;0,02057;0;0;0;0;0,00646;0,00871;0;0;0;0;0;0;0;0;0,01311;0;0;0
IOS2017001008601;Northern Vancouver Island Offshore;P08;-128.670;48.816;17 2 2017;1440;Daylight;Bongo VNH;236;0,56;250;0;2526;98.09;90; ;35;72;3,065;0,00555;0,00571;0;0;0;0;0;0;0;0;0;0;0;0,08664;0;0;0,27269;0,90046;0,26945;0,72996;0;0;0;0;0;0;0,01121;0;0;0,00098;0;0;0,41268;0;0;0;0,15985;0;0;0,28497;1,64135;0,08939;0,03523;0;0;0,00255;0,15496;0;0;0,02581;0;0;0,19574;0;0;0,00285;0;0;0;0,01223;0,0367;0;0,00021;0,00347;0;0;0;0;0;0;0;0;0;0,14273;0;0,13865;0,12397;0,02973;0,31848;0,00042;0,05383;0;0;0;0;0;0,0734;0;0;0,00102;0,02651;0;0;0
IOS2017005008001;Northern Vancouver Island Offshore;LBP7;-128.164;49.861;28 5 2017;1018;Daylight;Bongo VNH;236;0,56;235;0;2199;70.17;79;5 pyrat on bongo frame.  Removed 3 from pickled and preserved 2 separately. Lots of algae/thick with phyto ;35;72;2,353;1,06165;0;0,02423;0,04845;3,75773;0;0;0;0;0;0,38763;0,34659;0,00912;0,5826;0;0,00164;0,47717;5,52384;0,28228;0,64985;0;0;0;0;0;0;2,22887;0;0;0,3402;0,29186;0,11444;0,30525;0;0;0;0,0114;0;0;0,10203;2,26136;0,00314;0;0;0;0;0,32493;5,65313;0;0,03363;0,59285;0;2,18897;0;0;0;0;0;0;0,1432;3,59743;0,09194;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3101;0;0;0;0,00474;1,07624;0,02463;0;0,47428;0,0228;0,05985;0;0;2,54382;0,00029;0;0,20165;0;0,16417
IOS2017005011101;Northern Vancouver Island Offshore;NEWODAS;-129.973;50.938;30 5 2017;0301;Night;Bongo VNH;236;0,56;249;0;2100;50.58;110;pyrosomes at surface. Removed 1 from frozen side. Some storm petrels around ;35;67;2,269;0,46057;0;0;0;0,0089;0;0;0;0;0;1,51641;0,29063;0;0,42818;0;0;1,59835;20,24783;2,60632;1,04705;0;0;0;0;0;0;0,44286;0,90154;0,32028;0,01898;0,10123;3,08596;1,56623;0;0;0;0,06327;0;0;0,31063;10,54725;0;0;0,00791;0;0;0,04841;14,93515;0;0;0;0;0;0;0;0;0;0;0;0,07338;0,27418;0;0;0;0;0;0;0;0;0;0;0;0;0;0,15026;0,64531;0,72123;0;0;0,07289;0;0;0;0;0,06327;0;0;0;0;0;0,14235;0,12456;0;0
